"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 11:03:03,FALSE,NA,"848490957561487362",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","niawang27",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 11:02:29,FALSE,NA,"848490817886928896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inioc",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:57:10,FALSE,NA,"848489480222670848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imanfs165",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:56:48,FALSE,NA,"848489385490128896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suryaferdian",50,TRUE,FALSE,NA,NA
"https://t.co/dgN51B4spx ini #apaiya emansipasi wanita tdk berlaku lagi di negeri ini? allahuakbar cc @PartaiSocmed @kurawa @Takviri @pandji",FALSE,0,NA,2017-04-02 10:45:12,FALSE,NA,"848486466279821312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Monica_Imut3",0,FALSE,FALSE,NA,NA
"RT @datuakrajoangek: Hmmm.. mas cagub jakarta bersyariah kabarnya lagi atit. Mari kita doakan buat kesembuhan beliau https://t.co/DeoF5kjS83",FALSE,0,NA,2017-04-02 10:38:56,FALSE,NA,"848484889842270208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","abhomeron",4,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:31:43,FALSE,NA,"848483075226951680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealCruiser",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:30:01,FALSE,NA,"848482647529500673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuaKafir",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:23:01,FALSE,NA,"848480884621623296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putingbeliung2",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:22:43,FALSE,NA,"848480806926286849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DastrianaYuani1",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:21:34,FALSE,NA,"848480518777651200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kleinecloud",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:19:55,FALSE,NA,"848480105181532161",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","50ntipri",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:12:28,FALSE,NA,"848478227542679552",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nila_mw",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:11:58,FALSE,NA,"848478105291284481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AEPishere",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:11:47,FALSE,NA,"848478056293449728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juventus_07",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:11:33,FALSE,NA,"848477999636692992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliachir",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:11:28,FALSE,NA,"848477977645957120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeniSunari",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:09:59,FALSE,NA,"848477605691084800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoundOfYogi",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:07:23,FALSE,NA,"848476950880436224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dagadgetboi",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:06:52,FALSE,NA,"848476819934265344",NA,"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings"" rel=""nofollow"">Tweetings for  Android</a>","KopiToba",50,TRUE,FALSE,NA,NA
"RT @ulinyusron: Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta Bersyari…",FALSE,0,NA,2017-04-02 10:03:23,FALSE,NA,"848475943328821248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RudyWiryawan1",50,TRUE,FALSE,NA,NA
"Jejak digital Gatot Saptono alias Al Khaththath, salah satu panglima pemenangan Anies Sandi yang mengusung Jakarta… https://t.co/KhqoGpkfHb",FALSE,17,NA,2017-04-02 10:02:21,TRUE,NA,"848475684653514752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ulinyusron",50,FALSE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 10:01:58,FALSE,NA,"848475586737483776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaysae76",188,TRUE,FALSE,NA,NA
"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U",FALSE,0,NA,2017-04-02 09:52:41,FALSE,NA,"848473249847451649",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","masinusina",20,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 09:46:10,FALSE,NA,"848471612357607424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","appel_malang",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 09:37:01,FALSE,NA,"848469309806399488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liajigrak121",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 09:35:47,FALSE,NA,"848468997091631104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gothemyusuf",188,TRUE,FALSE,NA,NA
"#apaiya Jakarta Bersyariah membela kaum Perempuan bukan batasi hak Perempuan? @cumarachel @HaqueMarissa @CangHaris https://t.co/hExZBTMduR",FALSE,0,NA,2017-04-02 08:59:49,FALSE,NA,"848459945611743232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rik_andini",0,FALSE,FALSE,NA,NA
"Perempuan selalu jadi korban!!!! #apaiya mau jadi begini https://t.co/KTyZGapT01  @squrtuby @slankdotcom",FALSE,0,NA,2017-04-02 08:55:33,FALSE,NA,"848458870636675072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","anom_sulastri",0,FALSE,FALSE,NA,NA
"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik",FALSE,0,NA,2017-04-02 08:54:31,FALSE,NA,"848458613379039233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristineeYws",35,TRUE,FALSE,NA,NA
"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani..",FALSE,0,NA,2017-04-02 08:09:54,FALSE,NA,"848447382375288832",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ferryfarizal1",30,TRUE,FALSE,NA,NA
"RT @datuakrajoangek: Hmmm.. mas cagub jakarta bersyariah kabarnya lagi atit. Mari kita doakan buat kesembuhan beliau https://t.co/DeoF5kjS83",FALSE,0,NA,2017-04-02 08:04:27,FALSE,NA,"848446010934173697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tjokroz",4,TRUE,FALSE,NA,NA
"RT @datuakrajoangek: Hmmm.. mas cagub jakarta bersyariah kabarnya lagi atit. Mari kita doakan buat kesembuhan beliau https://t.co/DeoF5kjS83",FALSE,0,NA,2017-04-02 07:56:56,FALSE,NA,"848444119970004993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DcEliana",4,TRUE,FALSE,NA,NA
"Hmmm.. mas cagub jakarta bersyariah kabarnya lagi atit. Mari kita doakan buat kesembuhan beliau https://t.co/DeoF5kjS83",FALSE,6,NA,2017-04-02 07:52:23,FALSE,NA,"848442974648156160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","datuakrajoangek",4,FALSE,FALSE,NA,NA
"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani..",FALSE,0,NA,2017-04-02 07:38:19,FALSE,NA,"848439435465179137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrhdelimah",30,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 07:22:59,FALSE,NA,"848435578458693632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Uut_M",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 07:20:14,FALSE,NA,"848434886624985088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarawbro13",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 07:16:08,FALSE,NA,"848433853815336961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnharRizki",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 07:03:45,FALSE,NA,"848430737300701184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ade_r70",188,TRUE,FALSE,NA,NA
"@embah72 ini #fitnahlagi, tidak benar https://t.co/FSnRtJAVZx",FALSE,0,"embah72",2017-04-02 06:59:17,FALSE,"848428305330065408","848429612862287872","4146240312","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuaraAnies",0,FALSE,FALSE,NA,NA
"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik",FALSE,0,NA,2017-04-02 06:56:49,FALSE,NA,"848428991945912320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prio1428",35,TRUE,FALSE,NA,NA
"Jakarta Bersyariah Bersatu !! https://t.co/wVY6QeRhS7",FALSE,0,NA,2017-04-02 06:14:57,FALSE,NA,"848418456630198272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fadhlimr",0,FALSE,FALSE,NA,NA
"Jakarta Bersyariah Bersatu , enak juga <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>",FALSE,0,NA,2017-04-02 06:13:49,FALSE,NA,"848418171417640960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fadhlimr",0,FALSE,FALSE,NA,NA
"Mau aksu Jakarta Bersyariah Bersatu katanya ya min? https://t.co/oIx2ETH13g",FALSE,0,NA,2017-04-02 06:11:03,FALSE,NA,"848417476446633986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fadhlimr",0,FALSE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 05:32:17,FALSE,NA,"848407719392419840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","romancruise",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Pendukung Anies Sandi yang kencang teriak Jakarta Bersyariah ditangkap di hotel mewah. Enak ya nginep di hotel? https://t.c…",FALSE,0,NA,2017-04-02 05:31:33,FALSE,NA,"848407534809432064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nanuths",147,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 05:26:44,FALSE,NA,"848406321053433856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mellanie_F",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 04:53:50,FALSE,NA,"848398042973716481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nanuths",188,TRUE,FALSE,NA,NA
"#CumaAhokDjarot 
Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/zm8nm1Z8Nl lewat @suaraislamco",FALSE,0,NA,2017-04-02 04:48:00,FALSE,NA,"848396575416041472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ghendhys",1,FALSE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 04:47:18,FALSE,NA,"848396397808304128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JKefret",188,TRUE,FALSE,NA,NA
"#CumaAhokDjarot  Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/cDI2G4UdR2",FALSE,0,NA,2017-04-02 04:36:00,FALSE,NA,"848393556284723201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","anakrantau98",0,FALSE,FALSE,NA,NA
"Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/xUPdmO2cAA 
#CumaAhokDjarot yg menolak kons… https://t.co/s5vwidM5S0",FALSE,0,NA,2017-04-02 04:30:00,TRUE,NA,"848392044644974593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CeciliaAlamsyah",0,FALSE,FALSE,NA,NA
"wanita hebat si kuat syariah jkt sebesar dorong jatuh agama syiah spy aman bantu hak-hak #apaiya… https://t.co/QQ3hocfBUS",FALSE,0,NA,2017-04-02 04:24:59,TRUE,NA,"848390781387669504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cindykartika13",0,FALSE,FALSE,NA,NA
"RT @LailaMalika21: Konsep Jakarta bersyariah Anies-Sandi sangat tidak jelas, dan bila diterapkan akan merugikan Kaum perempuan #CumaAhokDja…",FALSE,0,NA,2017-04-02 04:21:51,FALSE,NA,"848389995601711105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RubyKholifah",1,TRUE,FALSE,NA,NA
"Konsep Jakarta bersyariah Anies-Sandi sangat tidak jelas, dan bila diterapkan akan merugikan Kaum perempuan… https://t.co/PX5zvzkRQz",FALSE,1,NA,2017-04-02 04:13:06,TRUE,NA,"848387790370820096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LailaMalika21",1,FALSE,FALSE,NA,NA
"gue sbg perempuan pasti menolak dgn adanya program JKT syariah ini. 
#apaiya
@therealDiSastr
@SandraDewi88

https://t.co/sk5kPS3sd5",FALSE,0,NA,2017-04-02 04:08:37,FALSE,NA,"848386665328529408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","melanie_isla",0,FALSE,FALSE,NA,NA
"kami butuh yg jelas programnya pak, yg ga jelas ke laut aja..
#CumaAhokDjarot
yg programnya jelas ternyata
https://t.co/xAosxyVIIo",FALSE,0,NA,2017-04-02 04:05:00,FALSE,NA,"848385755198128131",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","topan_rockkk",0,FALSE,FALSE,NA,NA
"https://t.co/AUAZL2PXFp
karena yg jelas #CumaAhokDjarot",FALSE,0,NA,2017-04-02 04:04:00,FALSE,NA,"848385503267135488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","liemnovita",0,FALSE,FALSE,NA,NA
"dan #CumaAhokDjarot yg semua programnya jelas..
@basuki_btp
@AhokDjarot
https://t.co/Qkz6OypSvB",FALSE,0,NA,2017-04-02 04:03:00,FALSE,NA,"848385250271080449",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ardi_cowel",0,FALSE,FALSE,NA,NA
"Konsep Jakarta bersyariah yang akan diterapkan @aniesbaswedan ini akan mengancam kaum perempuan #CumaAhokDjarot… https://t.co/UdmWWMh6NJ",FALSE,0,NA,2017-04-02 04:01:01,TRUE,NA,"848384749982932997",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jolievy8",0,FALSE,FALSE,NA,NA
"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas #CumaAhokDjarot NKRI harga mati… https://t.co/Gtggble0a4",FALSE,0,NA,2017-04-02 04:00:01,TRUE,NA,"848384498651803649",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CeciliaAlamsyah",0,FALSE,FALSE,NA,NA
"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik",FALSE,0,NA,2017-04-02 03:59:37,FALSE,NA,"848384399850602496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putingbeliung2",35,TRUE,FALSE,NA,NA
"Beredar di Instagram, Anies Baswedan Janji Jadikan Jakarta Bersyariah:
https://t.co/pIuNde3D9P

Kmrn... https://t.co/UICPXmUija",FALSE,0,NA,2017-04-02 03:59:11,FALSE,NA,"848384287665684480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","IceyTanaka_iDJ",0,FALSE,FALSE,NA,NA
"kalo tidak ingin jakarta bersyariah diterapkan dikota jakarta. kita sudah tahu kn hrs memilih siapa..?
@addiems… https://t.co/de5TJVHV23",FALSE,0,NA,2017-04-02 03:46:17,TRUE,NA,"848381044852113408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","yogi_stomper",0,FALSE,FALSE,NA,NA
"Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/ZRHVPGooAG @basuki_btp https://t.co/zC30Mi1Ey2",FALSE,0,NA,2017-04-02 03:32:01,FALSE,NA,"848377450925101056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chika_Cikuw",0,FALSE,FALSE,NA,NA
"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/oG3IjW4TKh #CumaAhokDjarot @basuki_btp https://t.co/VmSyUaOzVo",FALSE,0,NA,2017-04-02 03:26:00,FALSE,NA,"848375938609954816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chika_Cikuw",0,FALSE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 03:22:34,FALSE,NA,"848375076470771712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daniplacetohide",188,TRUE,FALSE,NA,NA
"#CumaAhokDjarot  Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/2iTonHkyhS",FALSE,0,NA,2017-04-02 03:20:00,FALSE,NA,"848374430615035904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wiryawan98",0,FALSE,FALSE,NA,NA
"Kelompok radikal ingin mewujudkan Jakarta Bersyariah dgn menjadikan @aniesbaswedan @sandiuno sebagai kuda troya,
#CumaAhokDjarot yg bersih",FALSE,3,NA,2017-04-02 03:02:00,FALSE,NA,"848369900041101312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ratih_fitriyana",0,FALSE,FALSE,NA,NA
"RT @JIhad_persaTUan: Masih inget idenya siapa Jakarta Bersyariah??? https://t.co/znFyQSh4Ay",FALSE,0,NA,2017-04-02 02:53:45,FALSE,NA,"848367821272653824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","you5uff",1,TRUE,FALSE,NA,NA
"Masih inget idenya siapa Jakarta Bersyariah??? https://t.co/znFyQSh4Ay",FALSE,0,NA,2017-04-02 02:51:13,FALSE,NA,"848367183843348482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JIhad_persaTUan",1,FALSE,FALSE,NA,NA
"https://t.co/qUkwN6hnvM
menurut AMAN (Ruby Kholifah), Konsep Jakarta bersyariah itu mengancam kepentingan perempuan #CumaAhokDjarot",FALSE,0,NA,2017-04-02 02:49:00,FALSE,NA,"848366626982330368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nurulokta1012",0,FALSE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 02:36:22,FALSE,NA,"848363446064238594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","welly_ipb",188,TRUE,FALSE,NA,NA
"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik",FALSE,0,NA,2017-04-02 02:33:57,FALSE,NA,"848362841291632640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedy_steven80",35,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 02:26:50,FALSE,NA,"848361050659368961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namakuipanivan",188,TRUE,FALSE,NA,NA
"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…",FALSE,0,NA,2017-04-02 02:25:57,FALSE,NA,"848360824699625472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","novian_sp",188,TRUE,FALSE,NA,NA
